ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
#country+code,#loc+name,#meta+id,#indicator+name,#indicator+value+num,#indicator+precision,,#country+name,#date+year,#survey+id,#indicator+code,,,,,,,#indicator+label+code,#indicator+label,,,,,,,,,,,
GAB,Ngounié,5413835,Women who can read part of a sentence,12.7,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_RDP,231233030,I,407013,1407130,Region,..Ngounié,0,,0,1,EDLITRWRDP,GADHS2012407013,2012,DHS,467,871,,,1
GAB,Nyanga,4376210,Women who can read part of a sentence,8.2,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_RDP,231233030,I,407014,1407140,Region,..Nyanga,0,,0,1,EDLITRWRDP,GADHS2012407014,2012,DHS,182,672,,,1
GAB,"Libreville,Port-Gentil",229500,Women who cannot read at all,7.5,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NRD,231233040,I,407001,1407010,Region,"Libreville,Port-Gentil",0,,0,1,EDLITRWNRD,GADHS2012407001,2012,DHS,4974,1557,,,1
GAB,North,5979487,Women who cannot read at all,19.3,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NRD,231233040,I,407002,1407020,Region,North,0,,0,1,EDLITRWNRD,GADHS2012407002,2012,DHS,635,1621,,,
GAB,Ogooué Ivindo,3122837,Women who cannot read at all,33,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NRD,231233040,I,407003,1407030,Region,..Ogooué Ivindo,0,,0,1,EDLITRWNRD,GADHS2012407003,2012,DHS,249,984,,,1
GAB,Woleu Ntem,229482,Women who cannot read at all,10.5,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NRD,231233040,I,407004,1407040,Region,..Woleu Ntem,0,,0,1,EDLITRWNRD,GADHS2012407004,2012,DHS,386,637,,,1
GAB,East,4442138,Women who cannot read at all,12.7,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NRD,231233040,I,407005,1407050,Region,East,0,,0,1,EDLITRWNRD,GADHS2012407005,2012,DHS,977,1616,,,
GAB,Ogooué-Lolo,237713,Women who cannot read at all,17.3,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NRD,231233040,I,407006,1407060,Region,..Ogooué-Lolo,0,,0,1,EDLITRWNRD,GADHS2012407006,2012,DHS,248,741,,,1
GAB,Haut-Ogooué,5496312,Women who cannot read at all,11.2,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NRD,231233040,I,407007,1407070,Region,..Haut-Ogooué,0,,0,1,EDLITRWNRD,GADHS2012407007,2012,DHS,729,875,,,1
GAB,West,2732025,Women who cannot read at all,7.3,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NRD,231233040,I,407008,1407080,Region,West,0,,0,1,EDLITRWNRD,GADHS2012407008,2012,DHS,1187,2085,,,
GAB,Estuaire (excluding Libreville),5126873,Women who cannot read at all,5.1,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NRD,231233040,I,407009,1407090,Region,..Estuaire (excluding Libreville),0,,0,1,EDLITRWNRD,GADHS2012407009,2012,DHS,876,844,,,1
GAB,Moyen-Ogooué,2929322,Women who cannot read at all,14.3,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NRD,231233040,I,407010,1407100,Region,..Moyen-Ogooué,0,,0,1,EDLITRWNRD,GADHS2012407010,2012,DHS,229,681,,,1
GAB,Ogooué-Maritime (excluding Port-Gentil),5490406,Women who cannot read at all,11,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NRD,231233040,I,407011,1407110,Region,..Ogooué-Maritime (excluding Port-Gentil),0,,0,1,EDLITRWNRD,GADHS2012407011,2012,DHS,82,560,,,1
GAB,South,5935843,Women who cannot read at all,17.1,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NRD,231233040,I,407012,1407120,Region,South,0,,0,1,EDLITRWNRD,GADHS2012407012,2012,DHS,650,1543,,,
GAB,Ngounié,5413874,Women who cannot read at all,17.8,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NRD,231233040,I,407013,1407130,Region,..Ngounié,0,,0,1,EDLITRWNRD,GADHS2012407013,2012,DHS,467,871,,,1
GAB,Nyanga,4376126,Women who cannot read at all,15.4,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NRD,231233040,I,407014,1407140,Region,..Nyanga,0,,0,1,EDLITRWNRD,GADHS2012407014,2012,DHS,182,672,,,1
GAB,"Libreville,Port-Gentil",229492,Women for whom no card with required language was available,0.4,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NCD,231233050,I,407001,1407010,Region,"Libreville,Port-Gentil",0,,0,1,EDLITRWNCD,GADHS2012407001,2012,DHS,4974,1557,,,1
GAB,North,5979448,Women for whom no card with required language was available,0.5,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NCD,231233050,I,407002,1407020,Region,North,0,,0,1,EDLITRWNCD,GADHS2012407002,2012,DHS,635,1621,,,
GAB,Ogooué Ivindo,3122839,Women for whom no card with required language was available,0,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NCD,231233050,I,407003,1407030,Region,..Ogooué Ivindo,0,,0,1,EDLITRWNCD,GADHS2012407003,2012,DHS,249,984,,,1
GAB,Woleu Ntem,229485,Women for whom no card with required language was available,0.9,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NCD,231233050,I,407004,1407040,Region,..Woleu Ntem,0,,0,1,EDLITRWNCD,GADHS2012407004,2012,DHS,386,637,,,1
GAB,East,4442140,Women for whom no card with required language was available,0.6,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NCD,231233050,I,407005,1407050,Region,East,0,,0,1,EDLITRWNCD,GADHS2012407005,2012,DHS,977,1616,,,
GAB,Ogooué-Lolo,237715,Women for whom no card with required language was available,0,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NCD,231233050,I,407006,1407060,Region,..Ogooué-Lolo,0,,0,1,EDLITRWNCD,GADHS2012407006,2012,DHS,248,741,,,1
GAB,Haut-Ogooué,5496314,Women for whom no card with required language was available,0.8,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NCD,231233050,I,407007,1407070,Region,..Haut-Ogooué,0,,0,1,EDLITRWNCD,GADHS2012407007,2012,DHS,729,875,,,1
GAB,West,2732023,Women for whom no card with required language was available,0.3,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NCD,231233050,I,407008,1407080,Region,West,0,,0,1,EDLITRWNCD,GADHS2012407008,2012,DHS,1187,2085,,,
GAB,Estuaire (excluding Libreville),5126865,Women for whom no card with required language was available,0.4,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NCD,231233050,I,407009,1407090,Region,..Estuaire (excluding Libreville),0,,0,1,EDLITRWNCD,GADHS2012407009,2012,DHS,876,844,,,1
GAB,Moyen-Ogooué,2929320,Women for whom no card with required language was available,0.1,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NCD,231233050,I,407010,1407100,Region,..Moyen-Ogooué,0,,0,1,EDLITRWNCD,GADHS2012407010,2012,DHS,229,681,,,1
GAB,Ogooué-Maritime (excluding Port-Gentil),5490413,Women for whom no card with required language was available,0.1,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NCD,231233050,I,407011,1407110,Region,..Ogooué-Maritime (excluding Port-Gentil),0,,0,1,EDLITRWNCD,GADHS2012407011,2012,DHS,82,560,,,1
GAB,South,5935847,Women for whom no card with required language was available,0,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NCD,231233050,I,407012,1407120,Region,South,0,,0,1,EDLITRWNCD,GADHS2012407012,2012,DHS,650,1543,,,
GAB,Ngounié,5413831,Women for whom no card with required language was available,0,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NCD,231233050,I,407013,1407130,Region,..Ngounié,0,,0,1,EDLITRWNCD,GADHS2012407013,2012,DHS,467,871,,,1
GAB,Nyanga,4376130,Women for whom no card with required language was available,0,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_NCD,231233050,I,407014,1407140,Region,..Nyanga,0,,0,1,EDLITRWNCD,GADHS2012407014,2012,DHS,182,672,,,1
GAB,"Libreville,Port-Gentil",229501,Women who are blind/visually impaired,0.1,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_BLD,231233060,I,407001,1407010,Region,"Libreville,Port-Gentil",0,,0,1,EDLITRWBLD,GADHS2012407001,2012,DHS,4974,1557,,,1
GAB,North,5979488,Women who are blind/visually impaired,0.1,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_BLD,231233060,I,407002,1407020,Region,North,0,,0,1,EDLITRWBLD,GADHS2012407002,2012,DHS,635,1621,,,
GAB,Ogooué Ivindo,3122838,Women who are blind/visually impaired,0.2,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_BLD,231233060,I,407003,1407030,Region,..Ogooué Ivindo,0,,0,1,EDLITRWBLD,GADHS2012407003,2012,DHS,249,984,,,1
GAB,Woleu Ntem,229484,Women who are blind/visually impaired,0,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_BLD,231233060,I,407004,1407040,Region,..Woleu Ntem,0,,0,1,EDLITRWBLD,GADHS2012407004,2012,DHS,386,637,,,1
GAB,East,4442139,Women who are blind/visually impaired,0.4,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_BLD,231233060,I,407005,1407050,Region,East,0,,0,1,EDLITRWBLD,GADHS2012407005,2012,DHS,977,1616,,,
GAB,Ogooué-Lolo,237714,Women who are blind/visually impaired,0.2,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_BLD,231233060,I,407006,1407060,Region,..Ogooué-Lolo,0,,0,1,EDLITRWBLD,GADHS2012407006,2012,DHS,248,741,,,1
GAB,Haut-Ogooué,5496313,Women who are blind/visually impaired,0.4,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_BLD,231233060,I,407007,1407070,Region,..Haut-Ogooué,0,,0,1,EDLITRWBLD,GADHS2012407007,2012,DHS,729,875,,,1
GAB,West,2732044,Women who are blind/visually impaired,0.4,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_BLD,231233060,I,407008,1407080,Region,West,0,,0,1,EDLITRWBLD,GADHS2012407008,2012,DHS,1187,2085,,,
GAB,Estuaire (excluding Libreville),5126874,Women who are blind/visually impaired,0.2,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_BLD,231233060,I,407009,1407090,Region,..Estuaire (excluding Libreville),0,,0,1,EDLITRWBLD,GADHS2012407009,2012,DHS,876,844,,,1
GAB,Moyen-Ogooué,2929323,Women who are blind/visually impaired,1.1,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_BLD,231233060,I,407010,1407100,Region,..Moyen-Ogooué,0,,0,1,EDLITRWBLD,GADHS2012407010,2012,DHS,229,681,,,1
GAB,Ogooué-Maritime (excluding Port-Gentil),5490407,Women who are blind/visually impaired,0.1,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_BLD,231233060,I,407011,1407110,Region,..Ogooué-Maritime (excluding Port-Gentil),0,,0,1,EDLITRWBLD,GADHS2012407011,2012,DHS,82,560,,,1
GAB,South,5935844,Women who are blind/visually impaired,0.3,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_BLD,231233060,I,407012,1407120,Region,South,0,,0,1,EDLITRWBLD,GADHS2012407012,2012,DHS,650,1543,,,
GAB,Ngounié,5413875,Women who are blind/visually impaired,0.1,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_BLD,231233060,I,407013,1407130,Region,..Ngounié,0,,0,1,EDLITRWBLD,GADHS2012407013,2012,DHS,467,871,,,1
GAB,Nyanga,4376127,Women who are blind/visually impaired,0.9,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_BLD,231233060,I,407014,1407140,Region,..Nyanga,0,,0,1,EDLITRWBLD,GADHS2012407014,2012,DHS,182,672,,,1
GAB,"Libreville,Port-Gentil",229499,Women with missing information on literacy,1.2,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_MIS,231233070,S,407001,1407010,Region,"Libreville,Port-Gentil",0,,0,1,EDLITRWMIS,GADHS2012407001,2012,DHS,4974,1557,,,1
GAB,North,5979449,Women with missing information on literacy,0.7,1,GA,Gabon,2012,GA2012DHS,ED_LITR_W_MIS,231233070,S,407002,1407020,Region,North,0,,0,1,EDLITRWMIS,GADHS2012407002,2012,DHS,635,1621,,,
