ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
#country+code,#loc+name,#meta+id,#indicator+name,#indicator+value+num,#indicator+precision,,#country+name,#date+year,#survey+id,#indicator+code,,,,,,,#indicator+label+code,#indicator+label,,,,,,,,,,,
GAB,West,196624,Women who are thin according to BMI (<18.5),7.3,1,GA,Gabon,2000,GA2000DHS,AN_NUTS_W_THN,114563060,I,407008,1407080,Region,West,0,,0,1,ANNUTSWTHN,GADHS2000407008,2000,DHS,248,362,,,1
GAB,South,4400100,Women who are thin according to BMI (<18.5),11.5,1,GA,Gabon,2000,GA2000DHS,AN_NUTS_W_THN,114563060,I,407012,1407120,Region,South,0,,0,1,ANNUTSWTHN,GADHS2000407012,2000,DHS,231,452,,,1
GAB,"Libreville,Port-Gentil",187329,Women who are mildly thin according to BMI (17.0-18.4),3.9,1,GA,Gabon,2000,GA2000DHS,AN_NUTS_W_TH1,114563070,I,407001,1407010,Region,"Libreville,Port-Gentil",0,,0,1,ANNUTSWTH1,GADHS2000407001,2000,DHS,1100,611,,,1
GAB,North,4198870,Women who are mildly thin according to BMI (17.0-18.4),3.2,1,GA,Gabon,2000,GA2000DHS,AN_NUTS_W_TH1,114563070,I,407002,1407020,Region,North,0,,0,1,ANNUTSWTH1,GADHS2000407002,2000,DHS,276,396,,,1
GAB,East,5217483,Women who are mildly thin according to BMI (17.0-18.4),6.4,1,GA,Gabon,2000,GA2000DHS,AN_NUTS_W_TH1,114563070,I,407005,1407050,Region,East,0,,0,1,ANNUTSWTH1,GADHS2000407005,2000,DHS,335,530,,,1
GAB,West,196629,Women who are mildly thin according to BMI (17.0-18.4),6.5,1,GA,Gabon,2000,GA2000DHS,AN_NUTS_W_TH1,114563070,I,407008,1407080,Region,West,0,,0,1,ANNUTSWTH1,GADHS2000407008,2000,DHS,248,362,,,1
GAB,South,4400474,Women who are mildly thin according to BMI (17.0-18.4),9.3,1,GA,Gabon,2000,GA2000DHS,AN_NUTS_W_TH1,114563070,I,407012,1407120,Region,South,0,,0,1,ANNUTSWTH1,GADHS2000407012,2000,DHS,231,452,,,1
GAB,"Libreville,Port-Gentil",187330,Women who are moderately thin according to BMI (<17.0),1.8,1,GA,Gabon,2000,GA2000DHS,AN_NUTS_W_TH2,114563080,I,407001,1407010,Region,"Libreville,Port-Gentil",0,,0,1,ANNUTSWTH2,GADHS2000407001,2000,DHS,1100,611,,,1
GAB,North,4198871,Women who are moderately thin according to BMI (<17.0),0.5,1,GA,Gabon,2000,GA2000DHS,AN_NUTS_W_TH2,114563080,I,407002,1407020,Region,North,0,,0,1,ANNUTSWTH2,GADHS2000407002,2000,DHS,276,396,,,1
GAB,East,5217478,Women who are moderately thin according to BMI (<17.0),1.4,1,GA,Gabon,2000,GA2000DHS,AN_NUTS_W_TH2,114563080,I,407005,1407050,Region,East,0,,0,1,ANNUTSWTH2,GADHS2000407005,2000,DHS,335,530,,,1
